Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
171,Mehmet Aydin,GER,"DF,FW",Schalke 04,Bundesliga,20,2002,6.3,13,2.07,10,1,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
172,André Ayew,GHA,"FW,MF",Nott'ham Forest,Premier League,32,1989,3.5,3,0.86,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
173,Jordan Ayew,GHA,"FW,MF",Crystal Palace,Premier League,30,1991,30.2,78,2.59,53,0,9,6,7,3,8,0.27,5,0,1,1,1,0,Matches
174,Kaan Ayhan,TUR,DF,Sassuolo,Serie A,27,1994,6.1,5,0.83,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
175,Luke Ayling,ENG,DF,Leeds United,Premier League,30,1991,22.8,40,1.75,33,0,0,3,2,2,1,0.04,1,0,0,0,0,0,Matches
176,Ayman Azhil,MAR,MF,Leverkusen,Bundesliga,21,2001,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
177,Sardar Azmoun,IRN,"FW,MF",Leverkusen,Bundesliga,27,1995,10.3,33,3.21,27,0,1,2,1,2,4,0.39,1,0,1,1,0,1,Matches
178,César Azpilicueta,ESP,DF,Chelsea,Premier League,32,1989,17.0,25,1.47,25,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
179,Sanoussy Ba,GER,DF,RB Leipzig,Bundesliga,18,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
180,Iddrisu Baba,GHA,"MF,DF",Mallorca,La Liga,26,1996,18.9,13,0.67,10,0,0,1,1,1,1,0.05,0,0,0,1,0,0,Matches
181,Srđan Babić,SRB,DF,Almería,La Liga,26,1996,33.3,20,0.6,18,0,0,2,0,0,1,0.03,0,0,0,1,0,0,Matches
182,Loïc Bade,FRA,DF,Sevilla,La Liga,22,2000,16.1,3,0.19,2,1,0,0,0,0,1,0.06,0,1,0,0,0,0,Matches
183,Loïc Bade,FRA,DF,Rennes,Ligue 1,22,2000,1.0,1,1.0,0,0,0,1,0,0,1,1.0,0,0,0,1,0,0,Matches
184,Édgar Badía,ESP,GK,Elche,La Liga,30,1992,36.0,3,0.08,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
185,Benoît Badiashile,FRA,DF,Chelsea,Premier League,21,2001,10.1,12,1.19,11,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
186,Benoît Badiashile,FRA,DF,Monaco,Ligue 1,21,2001,9.3,4,0.43,2,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
187,Alex Baena,ESP,"MF,FW",Villarreal,La Liga,21,2001,21.6,79,3.65,58,0,8,8,5,0,8,0.37,5,0,0,2,1,0,Matches
188,Jaime Báez,URU,DF,Cremonese,Serie A,27,1995,1.1,5,4.69,2,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
189,Leon Bailey,JAM,"FW,MF",Aston Villa,Premier League,24,1997,21.9,62,2.84,40,2,10,7,3,0,8,0.37,5,0,0,3,0,0,Matches
190,Eric Bailly,CIV,DF,Marseille,Ligue 1,28,1994,6.0,2,0.33,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
191,Dénys Bain,FRA,DF,Auxerre,Ligue 1,29,1993,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
192,Brandon Baiye,BEL,MF,Clermont Foot,Ligue 1,21,2000,0.6,2,3.4,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
193,Stefan Bajcetic,ESP,MF,Liverpool,Premier League,17,2004,5.8,13,2.22,8,1,2,0,2,0,1,0.17,0,0,1,0,0,0,Matches
194,Nedim Bajrami,ALB,"MF,FW",Empoli,Serie A,23,1999,10.4,39,3.74,27,8,2,1,1,0,4,0.38,2,0,1,0,1,0,Matches
195,Nedim Bajrami,ALB,"FW,MF",Sassuolo,Serie A,23,1999,9.1,34,3.74,21,6,4,2,0,1,2,0.22,1,0,0,1,0,0,Matches
196,Cédric Bakambu,COD,MF,Marseille,Ligue 1,31,1991,0.7,2,3.05,2,0,0,0,0,0,1,1.53,1,0,0,0,0,0,Matches
197,Tiemoué Bakayoko,FRA,MF,Milan,Serie A,27,1994,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
198,Mitchel Bakker,NED,"DF,MF",Leverkusen,Bundesliga,22,2000,18.4,37,2.01,30,4,0,0,2,1,4,0.22,3,0,0,0,0,1,Matches
199,Ridle Baku,GER,"DF,FW",Wolfsburg,Bundesliga,24,1998,28.7,64,2.23,50,2,4,4,4,0,7,0.24,5,0,1,1,0,0,Matches
200,Tommaso Baldanzi,ITA,MF,Empoli,Serie A,19,2003,19.7,60,3.04,38,2,7,5,8,0,4,0.2,4,0,0,0,0,0,Matches
201,Alejandro Balde,ESP,DF,Barcelona,La Liga,18,2003,27.5,66,2.4,50,0,8,2,5,1,8,0.29,8,0,0,0,0,0,Matches
202,Thierno Balde,FRA,"DF,MF",Troyes,Ligue 1,20,2002,23.9,45,1.88,35,2,3,1,4,0,4,0.17,2,0,1,0,1,0,Matches
203,Carlos Baleba,CMR,MF,Lille,Ligue 1,18,2004,5.3,11,2.07,7,0,1,1,2,0,2,0.38,0,0,0,0,2,0,Matches
204,Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,34,1988,1.3,1,0.78,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
205,Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,23,1999,29.3,13,0.44,9,0,1,3,0,0,2,0.07,1,0,0,1,0,0,Matches
206,Dominic Ballard,ENG,"FW,MF",Southampton,Premier League,17,2005,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
207,Iván Balliu,ALB,DF,Rayo Vallecano,La Liga,30,1992,35.9,66,1.84,51,11,0,1,3,0,0,0.0,0,0,0,0,0,0,Matches
208,Fodé Ballo-Touré,SEN,DF,Milan,Serie A,25,1997,5.8,8,1.38,4,1,1,0,1,1,1,0.17,0,0,1,0,0,0,Matches
209,Folarin Balogun,USA,FW,Reims,Ligue 1,21,2001,33.3,80,2.4,50,1,11,11,6,1,10,0.3,4,0,2,2,2,0,Matches
210,Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,32,1990,15.2,8,0.53,7,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
211,Jonathan Bamba,CIV,FW,Lille,Ligue 1,26,1996,30.9,106,3.43,89,2,5,8,2,0,14,0.45,11,0,0,3,0,0,Matches
212,Patrick Bamford,ENG,FW,Leeds United,Premier League,28,1993,16.8,27,1.6,17,0,1,5,3,1,6,0.36,4,0,1,1,0,0,Matches
213,Lameck Banda,ZAM,"FW,MF",Lecce,Serie A,21,2001,18.2,42,2.31,20,2,13,3,4,0,3,0.17,3,0,0,0,0,0,Matches
214,Filippo Bandinelli,ITA,MF,Empoli,Serie A,27,1995,25.1,61,2.42,51,2,0,2,3,3,2,0.08,2,0,0,0,0,0,Matches
215,Léo Baptistão,BRA,"FW,MF",Almería,La Liga,29,1992,19.2,53,2.77,37,0,4,8,2,2,3,0.16,2,0,0,1,0,0,Matches
216,Shandon Baptiste,GRN,MF,Brentford,Premier League,24,1998,6.9,18,2.63,11,1,2,2,2,0,4,0.58,3,0,0,0,1,0,Matches
217,Antonín Barák,CZE,MF,Hellas Verona,Serie A,27,1994,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
218,Antonín Barák,CZE,MF,Fiorentina,Serie A,27,1994,20.0,44,2.2,35,0,4,2,3,0,1,0.05,1,0,0,0,0,0,Matches
219,Andrea Barberis,ITA,MF,Monza,Serie A,28,1993,3.8,10,2.67,9,1,0,0,0,0,2,0.53,1,1,0,0,0,0,Matches
220,Tommaso Barbieri,ITA,DF,Juventus,Serie A,19,2002,1.2,1,0.83,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
221,Bradley Barcola,FRA,"FW,MF",Lyon,Ligue 1,19,2002,16.0,39,2.44,32,0,4,2,0,1,10,0.63,10,0,0,0,0,0,Matches
222,Melvin Bard,FRA,DF,Nice,Ligue 1,21,2000,27.3,30,1.1,27,2,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
223,Francesco Bardi,ITA,GK,Bologna,Serie A,30,1992,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
224,Keidi Bare,ALB,MF,Espanyol,La Liga,24,1997,5.6,11,1.96,7,1,0,2,0,1,2,0.36,1,0,0,0,0,1,Matches
225,Nicolò Barella,ITA,MF,Inter,Serie A,25,1997,29.0,121,4.17,103,4,5,2,6,1,13,0.45,11,0,2,0,0,0,Matches
226,Kike Barja,ESP,"FW,MF",Osasuna,La Liga,25,1997,14.6,49,3.36,36,7,5,0,0,1,8,0.55,7,1,0,0,0,0,Matches
227,Ross Barkley,ENG,"MF,FW",Nice,Ligue 1,28,1993,10.7,51,4.92,30,13,6,2,0,0,5,0.48,2,1,2,0,0,0,Matches
228,Aymen Barkok,MAR,MF,Mainz 05,Bundesliga,24,1998,6.5,18,2.76,13,1,1,2,1,0,1,0.15,1,0,0,0,0,0,Matches
229,Harvey Barnes,ENG,"FW,MF",Leicester City,Premier League,24,1997,30.1,63,2.09,43,0,3,9,7,1,14,0.46,8,0,1,2,2,1,Matches
230,Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,22,2000,23.8,47,1.98,32,0,3,4,4,4,9,0.38,6,0,1,1,1,0,Matches
231,Enzo Barrenechea,ARG,MF,Juventus,Serie A,21,2001,1.8,1,0.57,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
232,Ander Barrenetxea,ESP,"FW,DF",Real Sociedad,La Liga,20,2001,9.8,28,2.87,22,0,2,2,2,0,2,0.21,1,0,1,0,0,0,Matches
233,Mickaël Barreto,FRA,MF,Ajaccio,Ligue 1,31,1991,14.7,30,2.04,22,7,0,0,0,1,1,0.07,1,0,0,0,0,0,Matches
234,Pablo Barrios,ESP,MF,Atlético Madrid,La Liga,19,2003,8.0,20,2.48,17,0,0,2,1,0,2,0.25,1,0,0,1,0,0,Matches
235,Musa Barrow,GAM,"FW,MF",Bologna,Serie A,23,1998,21.8,71,3.26,44,15,4,5,3,0,10,0.46,7,2,0,1,0,0,Matches
236,Federico Baschirotto,ITA,DF,Lecce,Serie A,25,1996,37.0,20,0.54,15,2,0,2,0,1,1,0.03,1,0,0,0,0,0,Matches
237,Toma Bašić,CRO,MF,Lazio,Serie A,25,1996,5.7,13,2.28,7,0,1,0,5,0,0,0.0,0,0,0,0,0,0,Matches
238,Alberto Basso,ITA,MF,Cremonese,Serie A,18,2004,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
239,Gil Bastião Dias,POR,FW,Stuttgart,Bundesliga,25,1996,4.4,12,2.72,9,0,1,0,1,1,1,0.23,1,0,0,0,0,0,Matches
240,Alessandro Bastoni,ITA,DF,Inter,Serie A,23,1999,24.0,52,2.17,43,4,1,2,2,0,5,0.21,3,1,0,0,1,0,Matches
241,Simone Bastoni,ITA,"MF,DF",Spezia,Serie A,25,1996,13.2,30,2.27,19,8,0,2,0,1,3,0.23,3,0,0,0,0,0,Matches
242,Rodrigo Battaglia,ARG,MF,Mallorca,La Liga,31,1991,7.6,4,0.53,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
243,Maximilian Bauer,GER,DF,Augsburg,Bundesliga,22,2000,20.5,15,0.73,5,2,0,4,3,1,1,0.05,0,1,0,0,0,0,Matches
244,Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,32,1990,34.0,4,0.12,3,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
245,Timo Baumgartl,GER,DF,Union Berlin,Bundesliga,26,1996,6.2,8,1.28,7,0,0,1,0,0,1,0.16,1,0,0,0,0,0,Matches
246,Julian Baumgartlinger,AUT,MF,Augsburg,Bundesliga,34,1988,6.2,8,1.3,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
247,Christoph Baumgartner,AUT,"MF,FW",Hoffenheim,Bundesliga,22,1999,28.5,89,3.12,60,0,11,5,12,1,12,0.42,5,0,2,1,4,0,Matches
248,Cyrille Bayala,BFA,MF,Ajaccio,Ligue 1,26,1996,22.3,43,1.93,29,1,4,1,4,4,2,0.09,1,0,0,0,0,1,Matches
249,Brian Bayeye,FRA,DF,Torino,Serie A,22,2000,0.7,3,4.29,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
250,Noah Joel Sarenren Bazee,NGA,"MF,FW",Augsburg,Bundesliga,25,1996,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
251,Gavin Bazunu,IRL,GK,Southampton,Premier League,20,2002,32.0,7,0.22,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
252,Bebé,CPV,FW,Rayo Vallecano,La Liga,32,1990,0.7,4,6.0,0,2,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
253,Ihlas Bebou,TOG,"FW,DF",Hoffenheim,Bundesliga,28,1994,15.7,45,2.86,30,0,9,1,5,0,5,0.32,2,0,2,0,1,0,Matches
254,Rodrigo Becão,BRA,DF,Udinese,Serie A,26,1996,27.6,29,1.05,20,4,0,1,2,2,1,0.04,1,0,0,0,0,0,Matches
255,Mads Bech Sørensen,DEN,"DF,MF",Brentford,Premier League,23,1999,0.2,1,4.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
256,Julius Beck,DEN,MF,Spezia,Serie A,17,2005,0.1,1,9.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
257,Sheraldo Becker,SUR,FW,Union Berlin,Bundesliga,27,1995,28.4,90,3.17,74,0,6,4,6,0,13,0.46,12,0,0,1,0,0,Matches
258,Jan Bednarek,POL,DF,Southampton,Premier League,26,1996,18.6,7,0.38,5,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
259,Jan Bednarek,POL,DF,Aston Villa,Premier League,26,1996,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
260,Donny van de Beek,NED,MF,Manchester Utd,Premier League,25,1997,1.9,6,3.23,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
261,Asmir Begović,BIH,GK,Everton,Premier League,35,1987,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
262,Yanis Begraoui,MAR,"FW,MF",Toulouse,Ligue 1,21,2001,0.7,2,2.77,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
263,Kevin Behrens,GER,FW,Union Berlin,Bundesliga,31,1991,17.1,49,2.87,39,0,4,0,5,1,8,0.47,5,0,2,0,1,0,Matches
264,Alexis Beka Beka,FRA,"MF,DF",Nice,Ligue 1,21,2001,6.1,9,1.49,5,1,0,0,3,0,0,0.0,0,0,0,0,0,0,Matches
265,Jérémie Bela,ANG,"DF,MF",Clermont Foot,Ligue 1,29,1993,8.3,10,1.21,7,0,1,1,1,0,3,0.36,1,0,1,0,1,0,Matches
266,Reda Belahyane,FRA,MF,Nice,Ligue 1,18,2004,2.0,2,0.99,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
267,Youcef Belaïli,ALG,"MF,FW",Ajaccio,Ligue 1,30,1992,12.8,47,3.68,24,9,4,4,6,0,10,0.78,5,0,2,1,2,0,Matches
268,Youcef Belaïli,ALG,"FW,MF",Brest,Ligue 1,30,1992,4.0,15,3.79,8,6,0,0,1,0,2,0.51,0,2,0,0,0,0,Matches
269,Haris Belkebla,ALG,MF,Brest,Ligue 1,28,1994,29.5,39,1.32,33,0,0,0,4,2,2,0.07,1,0,0,0,1,0,Matches
270,Stefan Bell,GER,DF,Mainz 05,Bundesliga,30,1991,26.6,17,0.64,16,0,0,1,0,0,3,0.11,2,0,0,1,0,0,Matches
271,Armel Bella Kotchap,GER,DF,Southampton,Premier League,20,2001,20.9,14,0.67,7,0,1,3,2,1,2,0.1,1,0,0,1,0,0,Matches
272,Raoul Bellanova,ITA,DF,Inter,Serie A,22,2000,5.5,7,1.27,3,2,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
273,Karim Bellarabi,GER,"FW,MF",Leverkusen,Bundesliga,32,1990,0.9,4,4.24,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
274,Jean-Ricner Bellegarde,FRA,"MF,FW",Strasbourg,Ligue 1,24,1998,26.9,102,3.79,65,22,4,1,10,0,13,0.48,8,1,0,1,3,0,Matches
275,Héctor Bellerín,ESP,DF,Barcelona,La Liga,27,1995,1.6,5,3.15,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
276,Jude Bellingham,ENG,MF,Dortmund,Bundesliga,19,2003,29.9,125,4.18,89,0,16,8,10,2,17,0.57,12,0,3,0,2,0,Matches
277,Jeanöel Belocian,FRA,DF,Rennes,Ligue 1,17,2005,5.6,3,0.53,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
278,Andrea Belotti,ITA,FW,Roma,Serie A,28,1993,12.7,27,2.12,22,0,0,3,2,0,3,0.24,3,0,0,0,0,0,Matches
279,Fran Beltrán,ESP,MF,Celta Vigo,La Liga,23,1999,31.7,66,2.08,53,10,0,1,0,2,4,0.13,2,1,0,0,0,1,Matches
280,Eliesse Ben Seghir,FRA,"FW,MF",Monaco,Ligue 1,17,2005,11.7,29,2.48,23,0,2,1,3,0,2,0.17,2,0,0,0,0,0,Matches
281,Salim Ben Seghir,FRA,MF,Marseille,Ligue 1,19,2003,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
282,Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,31,1990,23.5,56,2.38,36,1,5,7,5,2,13,0.55,8,0,0,3,1,1,Matches
283,Marco Benassi,ITA,DF,Fiorentina,Serie A,27,1994,1.0,1,0.97,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
284,Marco Benassi,ITA,MF,Cremonese,Serie A,27,1994,11.1,19,1.72,9,6,1,2,0,1,1,0.09,1,0,0,0,0,0,Matches
285,Iker Benito,ESP,"FW,MF",Osasuna,La Liga,19,2002,2.0,5,2.56,4,0,0,0,0,1,1,0.51,1,0,0,0,0,0,Matches
286,Ismaël Bennacer,ALG,MF,Milan,Serie A,24,1997,22.3,87,3.9,59,18,1,3,4,2,4,0.18,1,1,0,1,0,1,Matches
287,Saïd Benrahma,ALG,"FW,MF",West Ham,Premier League,26,1995,23.0,92,4.0,68,2,11,8,3,0,5,0.22,4,0,1,0,0,0,Matches
288,Ramy Bensebaini,ALG,DF,M'Gladbach,Bundesliga,27,1995,27.6,37,1.34,25,3,3,5,1,0,5,0.18,3,0,0,1,1,0,Matches
289,Nabil Bentaleb,ALG,MF,Angers,Ligue 1,27,1994,27.7,72,2.61,42,18,6,1,3,2,8,0.29,6,2,0,0,0,0,Matches
290,Rodrigo Bentancur,URU,MF,Tottenham,Premier League,25,1997,16.7,34,2.04,27,0,1,2,1,3,5,0.3,2,0,0,1,0,2,Matches
291,Daniel Bentley,ENG,GK,Wolves,Premier League,29,1993,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
292,Karim Benzema,FRA,FW,Real Madrid,La Liga,34,1987,22.6,102,4.5,86,1,6,7,2,0,7,0.31,5,0,1,1,0,0,Matches
293,Domenico Berardi,ITA,FW,Sassuolo,Serie A,27,1994,20.7,105,5.07,78,10,5,5,6,1,17,0.82,10,1,1,3,2,0,Matches
294,Yuri Berchiche,ESP,DF,Athletic Club,La Liga,32,1990,26.7,59,2.21,47,6,2,3,1,0,2,0.07,1,0,0,0,1,0,Matches
295,Álex Berenguer,ESP,FW,Athletic Club,La Liga,27,1995,25.5,98,3.84,48,29,9,5,4,3,4,0.16,2,0,1,1,0,0,Matches
296,Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,30,1992,13.3,8,0.6,6,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
297,Bartosz Bereszyński,POL,DF,Napoli,Serie A,30,1992,1.8,2,1.09,2,0,0,0,0,0,1,0.55,1,0,0,0,0,0,Matches
298,Patrick Berg,NOR,"MF,FW",Lens,Ligue 1,24,1997,0.3,2,7.2,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
299,Mitchell van Bergen,NED,"FW,DF",Reims,Ligue 1,22,1999,10.1,34,3.38,25,2,2,3,1,1,3,0.3,1,0,0,1,1,0,Matches
300,Mergim Berisha,GER,FW,Augsburg,Bundesliga,24,1998,18.7,34,1.82,13,13,3,3,1,1,7,0.37,2,3,2,0,0,0,Matches
301,Quentin Bernard,FRA,DF,Auxerre,Ligue 1,33,1989,7.0,11,1.57,10,1,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches
302,Paul Bernardoni,FRA,GK,Angers,Ligue 1,25,1997,27.0,1,0.04,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
303,Juan Bernat,ESP,"DF,MF",Paris S-G,Ligue 1,29,1993,18.3,37,2.02,35,0,2,0,0,0,6,0.33,6,0,0,0,0,0,Matches
304,Victor Bernth Kristiansen,DEN,DF,Leicester City,Premier League,19,2002,9.9,14,1.41,9,4,0,1,0,0,3,0.3,3,0,0,0,0,0,Matches
305,Jason Berthomier,FRA,MF,Clermont Foot,Ligue 1,32,1990,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
306,Marco Bertini,ITA,MF,Lazio,Serie A,19,2002,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
307,Beto,GNB,FW,Udinese,Serie A,24,1998,23.7,49,2.07,31,0,8,5,5,0,4,0.17,3,0,1,0,0,0,Matches
308,Owen Bevan,WAL,DF,Bournemouth,Premier League,18,2003,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
309,Matteo Bianchetti,ITA,DF,Cremonese,Serie A,29,1993,23.7,16,0.68,11,4,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
310,Alessandro Bianco,ITA,MF,Fiorentina,Serie A,19,2002,1.7,4,2.35,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
311,Giulian Biancone,FRA,DF,Nott'ham Forest,Premier League,22,2000,0.2,1,5.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
312,Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,32,1990,2.9,1,0.34,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
313,Pedro Bigas,ESP,DF,Elche,La Liga,31,1990,22.4,14,0.62,9,0,1,2,1,1,3,0.13,1,0,0,1,1,0,Matches
314,Jaka Bijol,SVN,DF,Udinese,Serie A,23,1999,30.3,21,0.69,17,0,0,4,0,0,3,0.1,3,0,0,0,0,0,Matches
315,El Bilal Touré,MLI,FW,Almería,La Liga,20,2001,14.0,36,2.56,26,1,2,4,3,0,4,0.28,3,0,1,0,0,0,Matches
316,El Bilal Touré,MLI,FW,Reims,Ligue 1,20,2001,1.0,2,1.98,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
317,Philip Billing,DEN,"MF,FW",Bournemouth,Premier League,26,1996,30.7,54,1.76,41,2,5,5,1,0,6,0.2,4,0,0,2,0,0,Matches
318,Jean-Claude Billong,CMR,MF,Clermont Foot,Ligue 1,28,1993,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
319,Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,29,1992,28.3,132,4.66,59,68,1,3,0,1,6,0.21,3,3,0,0,0,0,Matches
320,Samuele Birindelli,ITA,DF,Monza,Serie A,23,1999,15.6,35,2.25,30,0,2,2,1,0,4,0.26,4,0,0,0,0,0,Matches
321,Veljko Birmančević,SRB,"FW,MF",Toulouse,Ligue 1,24,1998,4.9,15,3.02,8,0,0,3,4,0,2,0.4,1,0,0,0,1,0,Matches
322,Tom Bischof,GER,"MF,FW",Hoffenheim,Bundesliga,17,2005,3.5,7,2.0,5,0,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
323,Yves Bissouma,MLI,MF,Tottenham,Premier League,25,1996,11.2,29,2.58,24,0,1,1,1,2,1,0.09,1,0,0,0,0,0,Matches
324,Kristijan Bistrović,CRO,MF,Lecce,Serie A,24,1998,5.1,10,1.95,3,7,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
325,Leonardo Bittencourt,GER,"MF,DF",Werder Bremen,Bundesliga,28,1993,18.1,40,2.21,25,1,2,1,8,3,3,0.17,2,0,0,0,1,0,Matches
326,Marco Bizot,NED,GK,Brest,Ligue 1,31,1991,37.0,5,0.14,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
327,Lautaro Blanco,ARG,"DF,MF",Elche,La Liga,23,1999,9.7,23,2.37,17,2,3,0,0,1,2,0.21,2,0,0,0,0,0,Matches
328,Rubén Blanco,ESP,GK,Marseille,Ligue 1,27,1995,5.5,1,0.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
329,Ludovic Blas,FRA,"MF,FW",Nantes,Ligue 1,24,1997,31.3,122,3.9,75,19,16,9,3,0,9,0.29,3,3,2,1,0,0,Matches
330,Janis Blaswich,GER,GK,RB Leipzig,Bundesliga,31,1991,26.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
331,Miha Blažič,SVN,DF,Angers,Ligue 1,29,1993,22.0,5,0.23,5,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
332,Joaquín Blázquez,ARG,GK,Brest,Ligue 1,21,2001,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
333,Alexis Blin,FRA,MF,Lecce,Serie A,25,1996,26.4,42,1.59,34,2,0,4,2,0,1,0.04,1,0,0,0,0,0,Matches
334,Daley Blind,NED,"DF,MF",Bayern Munich,Bundesliga,32,1990,1.5,4,2.69,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
335,Myron Boadu,NED,FW,Monaco,Ligue 1,21,2001,3.3,7,2.14,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
336,Jérôme Boateng,GER,DF,Lyon,Ligue 1,33,1988,4.8,2,0.42,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
337,Kevin-Prince Boateng,GHA,MF,Hertha BSC,Bundesliga,35,1987,5.2,9,1.73,8,1,0,0,0,0,1,0.19,1,0,0,0,0,0,Matches
338,Antonin Bobichon,FRA,MF,Angers,Ligue 1,26,1995,0.2,2,10.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
339,Jean-Paul Boëtius,NED,MF,Hertha BSC,Bundesliga,28,1994,11.7,24,2.06,18,1,1,1,2,1,0,0.0,0,0,0,0,0,0,Matches
340,Jeremie Boga,CIV,"MF,FW",Atalanta,Serie A,25,1997,8.7,57,6.59,33,13,7,1,2,1,8,0.92,7,0,0,0,0,1,Matches
341,Emil Bohinen,NOR,MF,Salernitana,Serie A,23,1999,9.2,17,1.85,15,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
342,Quentin Boisgard,FRA,MF,Lorient,Ligue 1,25,1997,2.0,9,4.38,9,0,0,0,0,0,1,0.49,1,0,0,0,0,0,Matches
