Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1817,Johan Mojica,COL,"DF,MF",Elche,La Liga,29,1992,3.0,2,0,0,4,3,0,14,4,3,0,1,0,33,4,1,80.0,Matches
1818,Clinton Mola,ENG,DF,Stuttgart,Bundesliga,21,2001,0.2,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,50.0,Matches
1819,Nahuel Molina,ARG,DF,Atlético Madrid,La Liga,24,1998,31.9,7,1,0,22,16,3,120,18,43,0,0,0,158,22,32,40.7,Matches
1820,Salvatore Molina,ITA,DF,Monza,Serie A,30,1992,2.5,1,0,0,4,3,0,14,1,5,0,0,0,10,0,1,0.0,Matches
1821,Florent Mollet,FRA,MF,Nantes,Ligue 1,30,1991,12.1,3,0,0,18,20,3,76,10,6,0,0,0,57,8,16,33.3,Matches
1822,Florent Mollet,FRA,MF,Schalke 04,Bundesliga,30,1991,4.6,1,0,0,4,7,2,9,1,1,0,0,0,25,1,11,8.3,Matches
1823,Jon Moncayola,ESP,"MF,DF",Osasuna,La Liga,24,1998,27.2,6,0,0,35,17,3,78,17,39,1,0,0,186,17,15,53.1,Matches
1824,Monchu,ESP,MF,Valladolid,La Liga,22,1999,22.6,10,0,0,46,28,1,76,18,29,0,1,0,119,18,31,36.7,Matches
1825,César Montes,MEX,DF,Espanyol,La Liga,25,1997,17.7,6,0,0,18,6,1,1,14,9,0,1,0,91,68,38,64.2,Matches
1826,Daniele Montevago,ITA,FW,Sampdoria,Serie A,19,2003,2.6,1,0,0,8,4,4,1,0,0,0,0,0,5,14,23,37.8,Matches
1827,Gonzalo Montiel,ARG,DF,Sevilla,La Liga,25,1997,16.9,8,1,0,19,10,11,39,19,15,0,0,0,100,13,16,44.8,Matches
1828,Lorenzo Montipò,ITA,GK,Hellas Verona,Serie A,26,1996,37.0,1,0,0,0,5,0,0,0,0,0,0,0,55,4,2,66.7,Matches
1829,Martín Montoya,ESP,DF,Betis,La Liga,31,1991,5.0,1,0,0,4,6,0,10,9,8,0,0,0,24,8,3,72.7,Matches
1830,Kieffer Moore,WAL,FW,Bournemouth,Premier League,29,1992,14.2,1,0,0,26,30,1,7,1,11,0,0,0,26,68,60,53.1,Matches
1831,Andrew Moran,IRL,FW,Brighton,Premier League,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
1832,Álvaro Morata,ESP,FW,Atlético Madrid,La Liga,29,1992,21.1,4,0,0,39,56,26,4,0,11,0,0,0,57,53,38,58.2,Matches
1833,Jon Morcillo,ESP,"FW,MF",Athletic Club,La Liga,23,1998,0.8,0,0,0,1,1,0,6,1,0,0,0,0,7,1,1,50.0,Matches
1834,Alberto Moreno,ESP,DF,Villarreal,La Liga,30,1992,14.4,7,0,0,26,9,3,36,23,12,0,0,0,62,12,10,54.5,Matches
1835,Álex Moreno,ESP,DF,Aston Villa,Premier League,29,1993,14.8,3,0,0,17,11,0,48,7,14,0,0,0,69,9,12,42.9,Matches
1836,Álex Moreno,ESP,DF,Betis,La Liga,29,1993,15.0,1,0,0,17,19,1,28,17,22,0,1,0,78,9,18,33.3,Matches
1837,Diego Moreno,ESP,DF,Osasuna,La Liga,21,2001,7.1,1,0,0,3,4,1,20,5,4,0,0,0,33,5,8,38.5,Matches
1838,Gerard Moreno,ESP,FW,Villarreal,La Liga,30,1992,13.7,4,0,0,11,14,13,8,5,6,0,0,0,38,19,17,52.8,Matches
1839,Marlos Moreno,COL,"MF,DF",Troyes,Ligue 1,25,1996,0.1,0,0,0,1,1,0,0,0,2,0,0,0,1,1,1,50.0,Matches
1840,Tete Morente,ESP,"MF,DF",Elche,La Liga,25,1996,23.0,5,0,0,32,21,12,99,25,21,1,1,0,98,35,21,62.5,Matches
1841,Ilaix Moriba,GUI,MF,Valencia,La Liga,19,2003,11.2,6,2,1,32,33,0,4,4,16,0,0,0,75,25,26,49.0,Matches
1842,Manu Morlanes,ESP,MF,Villarreal,La Liga,23,1999,1.8,0,1,0,1,1,0,0,1,2,0,0,0,5,1,2,33.3,Matches
1843,Manu Morlanes,ESP,MF,Mallorca,La Liga,23,1999,7.8,3,0,0,6,8,0,2,5,9,0,0,0,40,6,16,27.3,Matches
1844,Nikola Moro,CRO,MF,Bologna,Serie A,24,1998,13.6,1,0,0,15,11,1,18,8,21,0,0,0,97,20,11,64.5,Matches
1845,Loren Morón,ESP,FW,Betis,La Liga,28,1993,0.2,1,0,0,2,0,0,0,0,2,0,0,0,1,0,2,0.0,Matches
1846,Cristhian Mosquera,COL,DF,Valencia,La Liga,18,2004,1.6,0,0,0,0,1,0,1,1,2,0,0,0,8,3,2,60.0,Matches
1847,Dany Mota,POR,"FW,MF",Monza,Serie A,24,1998,21.2,2,0,0,20,33,13,45,6,7,2,0,0,60,33,60,35.5,Matches
1848,Lebo Mothiba,RSA,"FW,MF",Strasbourg,Ligue 1,26,1996,4.8,0,0,0,12,12,0,4,0,0,0,0,0,11,10,24,29.4,Matches
1849,Youssoufa Moukoko,GER,FW,Dortmund,Bundesliga,17,2004,12.7,0,0,0,8,8,1,5,2,7,0,0,0,36,5,4,55.6,Matches
1850,Steve Mounié,BEN,FW,Brest,Ligue 1,27,1994,18.4,2,0,0,37,25,10,9,3,5,0,0,0,49,151,105,59.0,Matches
1851,Mason Mount,ENG,"MF,FW",Chelsea,Premier League,23,1999,18.3,4,0,0,28,27,1,64,8,19,0,0,0,85,9,14,39.1,Matches
1852,Lucas Moura,BRA,"MF,DF",Tottenham,Premier League,29,1992,1.7,0,1,0,3,3,0,9,2,5,0,0,0,9,5,4,55.6,Matches
1853,Bevic Moussiti-Oko,CGO,FW,Ajaccio,Ligue 1,27,1995,7.8,1,0,0,18,22,2,4,2,1,0,0,0,27,53,47,53.0,Matches
1854,João Moutinho,POR,MF,Wolves,Premier League,35,1986,19.8,3,0,0,31,15,1,59,18,30,0,0,0,106,8,23,25.8,Matches
1855,João Moutinho,POR,"DF,FW",Spezia,Serie A,24,1998,0.6,0,0,0,1,0,0,3,0,1,0,0,0,7,0,1,0.0,Matches
1856,Samuel Moutoussamy,COD,MF,Nantes,Ligue 1,25,1996,26.7,8,0,0,33,15,0,9,24,34,0,0,0,167,21,45,31.8,Matches
1857,Divin Mubama,ENG,FW,West Ham,Premier League,17,2004,0.4,0,0,0,3,1,0,0,0,1,0,0,0,1,2,2,50.0,Matches
1858,Mykhailo Mudryk,UKR,"FW,MF",Chelsea,Premier League,21,2001,7.3,1,0,0,8,12,1,25,0,9,0,0,0,35,5,8,38.5,Matches
1859,François Mughe,CMR,MF,Marseille,Ligue 1,18,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
1860,Nordi Mukiele,FRA,DF,Paris S-G,Ligue 1,24,1997,12.6,0,0,0,16,14,2,16,14,23,0,0,0,61,21,10,67.7,Matches
1861,Mert Müldür,TUR,"FW,DF",Sassuolo,Serie A,23,1999,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
1862,Florian Müller,GER,GK,Stuttgart,Bundesliga,24,1997,19.0,0,0,0,0,2,0,0,0,0,0,0,0,39,3,0,100.0,Matches
1863,Thomas Müller,GER,"FW,MF",Bayern Munich,Bundesliga,32,1989,18.5,0,0,0,9,11,5,31,4,12,0,0,0,70,39,24,61.9,Matches
1864,Abdul Mumin,GHA,DF,Rayo Vallecano,La Liga,24,1998,10.2,2,0,0,7,8,0,3,9,9,0,0,0,54,13,18,41.9,Matches
1865,Marshall Munetsi,ZIM,MF,Reims,Ligue 1,26,1996,30.0,6,0,0,64,38,2,23,26,27,1,0,0,157,58,49,54.2,Matches
1866,Iker Muniain,ESP,"MF,FW",Athletic Club,La Liga,29,1992,18.8,2,0,0,13,62,1,113,4,16,0,0,0,81,3,13,18.8,Matches
1867,Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,24,1997,19.5,2,0,0,29,16,0,54,9,23,0,0,0,102,21,25,45.7,Matches
1868,Álvaro Muñoz,URU,FW,Real Madrid,La Liga,18,2004,0.9,0,0,0,3,0,3,0,0,1,0,0,0,4,2,4,33.3,Matches
1869,Iker Muñoz,ESP,MF,Osasuna,La Liga,19,2002,2.8,0,0,0,5,4,0,0,3,0,0,0,0,15,6,3,66.7,Matches
1870,Pablo Muñoz,ESP,MF,Rayo Vallecano,La Liga,18,2003,0.1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,Matches
1871,Luis Muriel,COL,"FW,MF",Atalanta,Serie A,31,1991,11.9,2,2,1,18,15,3,82,2,6,1,0,0,39,11,27,28.9,Matches
1872,Jeison Murillo,COL,DF,Sampdoria,Serie A,30,1992,11.7,6,1,1,18,19,0,1,8,11,0,0,1,65,28,20,58.3,Matches
1873,Vedat Muriqi,KVX,FW,Mallorca,La Liga,28,1994,32.6,6,1,0,59,39,29,11,12,7,1,0,0,88,198,156,55.9,Matches
1874,Jacob Murphy,ENG,FW,Newcastle Utd,Premier League,27,1995,13.9,0,0,0,8,14,2,53,7,7,0,0,0,69,3,11,21.4,Matches
1875,Nicola Murru,ITA,DF,Sampdoria,Serie A,27,1994,8.7,3,0,0,15,6,1,9,10,14,0,3,0,36,8,8,50.0,Matches
1876,Yunus Musah,USA,MF,Valencia,La Liga,19,2002,23.4,10,1,0,42,42,3,40,11,35,0,0,0,97,28,36,43.8,Matches
1877,Jamal Musiala,GER,"MF,FW",Bayern Munich,Bundesliga,19,2003,24.4,1,0,0,23,43,1,11,19,23,1,0,0,144,12,12,50.0,Matches
1878,Juan Musso,ARG,GK,Atalanta,Serie A,28,1994,23.1,1,0,0,0,5,0,0,0,1,0,0,1,18,1,0,100.0,Matches
1879,Marlon Mustapha,AUT,"FW,MF",Mainz 05,Bundesliga,21,2001,0.8,1,0,0,3,0,1,0,0,2,0,0,0,4,1,2,33.3,Matches
1880,Yvon Mvogo,SUI,GK,Lorient,Ligue 1,28,1994,20.1,0,0,0,0,3,0,0,2,0,0,0,0,13,5,0,100.0,Matches
1881,Enock Mwepu,ZAM,"FW,MF",Brighton,Premier League,24,1998,2.4,0,0,0,2,1,2,3,1,5,0,0,0,9,0,7,0.0,Matches
1882,Francisco Mwepu,ZAM,FW,Cádiz,La Liga,22,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
1883,Vitaliy Mykolenko,UKR,DF,Everton,Premier League,23,1999,29.5,4,0,0,29,21,0,57,46,34,0,0,0,150,25,34,42.4,Matches
1884,Joakim Mæhle,DEN,"DF,MF",Atalanta,Serie A,25,1997,24.5,5,1,0,16,19,6,38,24,18,0,0,0,138,4,12,25.0,Matches
1885,Obite N'Dicka,CIV,DF,Eint Frankfurt,Bundesliga,22,1999,29.9,4,0,0,31,14,0,4,31,18,0,1,1,193,77,48,61.6,Matches
1886,Nathan N'Goumou,FRA,FW,Toulouse,Ligue 1,22,2000,1.0,0,0,0,0,0,0,1,2,2,0,0,0,6,1,0,100.0,Matches
1887,Nathan N'Goumou,FRA,FW,M'Gladbach,Bundesliga,22,2000,7.7,0,0,0,7,6,3,20,1,5,0,0,0,28,8,4,66.7,Matches
1888,Stanley N'Soki,FRA,DF,Hoffenheim,Bundesliga,23,1999,14.3,2,1,0,13,8,0,1,24,13,0,1,0,117,22,12,64.7,Matches
1889,Herculano Nabian,POR,MF,Empoli,Serie A,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
1890,Nacho,ESP,DF,Real Madrid,La Liga,32,1990,18.2,7,0,0,16,14,3,14,18,16,0,0,1,88,36,21,63.2,Matches
1891,Nikolas Nartey,DEN,"DF,MF",Stuttgart,Bundesliga,22,2000,5.3,1,0,0,5,7,1,9,4,6,0,0,0,34,9,6,60.0,Matches
1892,Juanjo Narváez,COL,"MF,FW",Valladolid,La Liga,27,1995,1.6,0,0,0,1,9,1,1,0,1,0,0,0,5,3,6,33.3,Matches
1893,Matija Nastasić,SRB,DF,Mallorca,La Liga,29,1993,10.1,3,0,0,12,0,1,1,18,8,0,0,0,31,9,6,60.0,Matches
1894,Roberto Navarro,ESP,"MF,FW",Real Sociedad,La Liga,20,2002,3.9,2,0,0,8,6,5,16,2,4,0,0,0,22,7,5,58.3,Matches
1895,Jesús Navas,ESP,"DF,FW",Sevilla,La Liga,36,1985,22.0,5,0,0,7,33,7,135,22,12,0,0,1,130,15,28,34.9,Matches
1896,Keylor Navas,CRC,GK,Nott'ham Forest,Premier League,35,1986,17.0,2,0,0,0,0,0,0,1,0,0,0,0,10,6,0,100.0,Matches
1897,Michel Ndary Adopo,FRA,"MF,DF",Torino,Serie A,22,2000,2.9,1,0,0,6,2,0,0,1,2,0,0,0,20,9,6,60.0,Matches
1898,Youssouf Ndayishimiye,BDI,"MF,DF",Nice,Ligue 1,23,1998,6.3,2,0,0,5,4,0,2,12,9,0,0,0,36,5,6,45.5,Matches
1899,Papa Ndiaga Yade,SEN,"DF,MF",Troyes,Ligue 1,22,2000,6.3,1,1,0,14,10,2,30,8,6,0,0,0,33,5,7,41.7,Matches
1900,Wilfred Ndidi,NGA,MF,Leicester City,Premier League,25,1996,18.7,4,0,0,29,14,0,2,38,42,0,2,0,146,25,22,53.2,Matches
1901,Tanguy Ndombele,FRA,MF,Napoli,Serie A,25,1996,9.0,5,0,0,15,23,0,1,7,8,0,1,0,42,7,3,70.0,Matches
1902,Álvaro Negredo,ESP,FW,Cádiz,La Liga,36,1985,8.4,0,0,0,5,8,7,2,0,4,0,0,0,9,31,26,54.4,Matches
1903,Reiss Nelson,ENG,FW,Arsenal,Premier League,22,1999,2.4,0,0,0,8,4,0,12,0,1,0,0,0,16,2,5,28.6,Matches
1904,Ilija Nestorovski,MKD,"FW,MF",Udinese,Serie A,32,1990,7.1,3,0,0,18,21,5,0,2,3,1,0,0,13,12,35,25.5,Matches
1905,Neto,BRA,GK,Bournemouth,Premier League,33,1989,26.5,4,0,0,0,4,0,0,0,1,0,0,0,21,4,3,57.1,Matches
1906,Pedro Neto,POR,"FW,MF",Wolves,Premier League,22,2000,10.7,1,0,0,8,15,2,66,4,6,1,0,0,51,0,7,0.0,Matches
1907,Luca Netz,GER,DF,M'Gladbach,Bundesliga,19,2003,7.8,0,0,0,5,2,1,6,6,13,0,0,0,43,8,12,40.0,Matches
1908,Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,36,1986,12.0,0,0,0,0,1,0,0,0,0,0,0,0,21,3,0,100.0,Matches
1909,Florian Neuhaus,GER,MF,M'Gladbach,Bundesliga,25,1997,15.6,2,0,0,10,21,2,7,12,9,0,1,0,76,3,10,23.1,Matches
1910,Rúben Neves,POR,MF,Wolves,Premier League,25,1997,33.5,12,0,0,38,18,1,53,50,43,0,1,0,237,25,25,50.0,Matches
1911,Neymar,BRA,"MF,FW",Paris S-G,Ligue 1,30,1992,17.2,6,1,1,25,65,5,54,4,14,1,0,0,63,1,2,33.3,Matches
1912,Jessic Ngankam,GER,"FW,MF",Hertha BSC,Bundesliga,22,2000,9.2,5,0,0,19,13,1,2,1,9,1,0,0,24,14,52,21.2,Matches
1913,Cyril Ngonge,BEL,"MF,FW",Hellas Verona,Serie A,22,2000,8.3,2,0,0,13,11,5,18,6,3,0,1,0,29,17,35,32.7,Matches
1914,Moussa Niakhate,SEN,DF,Nott'ham Forest,Premier League,26,1996,12.9,1,0,0,12,6,0,2,19,9,0,1,0,71,19,15,55.9,Matches
1915,Ibrahima Niane,SEN,FW,Angers,Ligue 1,23,1999,12.6,4,0,0,12,27,2,7,1,2,0,0,0,35,23,50,31.5,Matches
1916,M'Baye Niang,SEN,FW,Auxerre,Ligue 1,27,1994,16.5,2,2,0,43,42,8,8,1,7,0,1,0,37,68,65,51.1,Matches
1917,Tanguy Nianzou,FRA,DF,Sevilla,La Liga,20,2002,15.2,1,1,0,13,14,0,1,16,15,0,0,0,73,32,11,74.4,Matches
1918,Rasmus Nicolaisen,DEN,DF,Toulouse,Ligue 1,25,1997,33.3,7,1,1,30,28,1,0,50,21,0,1,1,188,116,41,73.9,Matches
1919,Hans Nicolussi Caviglia,ITA,MF,Salernitana,Serie A,22,2000,6.5,2,0,0,13,6,0,4,7,6,0,1,0,46,9,11,45.0,Matches
1920,Florian Niederlechner,GER,"FW,MF",Augsburg,Bundesliga,31,1990,10.1,1,0,0,13,12,8,4,1,5,0,0,0,28,29,39,42.6,Matches
1921,Florian Niederlechner,GER,FW,Hertha BSC,Bundesliga,31,1990,8.7,2,0,0,8,16,10,4,3,7,0,0,0,25,18,39,31.6,Matches
1922,Saúl Ñíguez,ESP,"MF,DF",Atlético Madrid,La Liga,27,1994,12.2,8,0,0,34,5,2,15,15,27,0,1,0,51,41,27,60.3,Matches
1923,Dimitris Nikolaou,GRE,DF,Spezia,Serie A,23,1998,32.9,9,1,0,27,20,0,18,27,32,0,0,0,202,30,29,50.8,Matches
1924,Fernando Niño,ESP,"MF,FW",Villarreal,La Liga,21,2000,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
