Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SGls,SSh,SSoT,SSoTp,SSh_p90,SSoT_90,SG_Sh,SG_SoT,SFK,SPK,SPKatt,xG,npxG,npxG/Sh,G-xG,npG-xG,SDist
2467,Oliver Skipp,ENG,MF,Tottenham,Premier League,21,2000,16.6,1,7,3,42.857142857142854,0.4216867469879518,0.18072289156626503,0.14,0.33,23.2,0,0,0,0.3,0.3,0.04285714285714286,0.7,0.7
2468,Leo Skiri Østigård,NOR,DF,Napoli,Serie A,22,1999,4.7,0,3,0,0.0,0.6382978723404255,0.0,0.0,0.0,20.5,0,0,0,0.1,0.1,0.03333333333333333,-0.1,-0.1
2469,Łukasz Skorupski,POL,GK,Bologna,Serie A,31,1991,37.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2470,Robert Skov,DEN,DF,Hoffenheim,Bundesliga,26,1996,15.0,3,39,12,30.76923076923077,2.6,0.8,0.03,0.08,22.5,8,2,2,3.4,1.8,0.046153846153846156,-0.4,-0.8
2471,Milan Škriniar,SVK,DF,Inter,Serie A,27,1995,19.7,0,9,2,22.22222222222222,0.4568527918781726,0.10152284263959391,0.0,0.0,13.0,0,0,0,0.8,0.8,0.08888888888888889,-0.8,-0.8
2472,Naatan Skyttä,FIN,MF,Toulouse,Ligue 1,20,2002,0.3,0,1,0,0.0,3.3333333333333335,0.0,0.0,0.0,15.5,0,0,0,0.1,0.1,0.1,-0.1,-0.1
2473,Islam Slimani,ALG,FW,Brest,Ligue 1,34,1988,11.0,1,14,2,14.285714285714285,1.2727272727272727,0.18181818181818182,0.07,0.5,14.1,0,0,1,2.5,1.7,0.12142857142857143,-1.5,-0.7
2474,Chris Smalling,ENG,DF,Roma,Serie A,32,1989,31.2,3,17,4,23.52941176470588,0.5448717948717949,0.12820512820512822,0.18,0.75,8.5,0,0,0,1.7,1.7,0.09999999999999999,1.3,1.3
2475,Adam Smith,ENG,DF,Bournemouth,Premier League,31,1991,32.7,0,5,1,20.0,0.1529051987767584,0.030581039755351678,0.0,0.0,16.2,0,0,0,0.5,0.5,0.1,-0.5,-0.5
2476,Emile Smith Rowe,ENG,"MF,FW",Arsenal,Premier League,22,2000,1.9,0,4,1,25.0,2.1052631578947367,0.5263157894736842,0.0,0.0,15.8,0,0,0,0.3,0.3,0.075,-0.3,-0.3
2477,Hrvoje Smolčić,CRO,DF,Eint Frankfurt,Bundesliga,21,2000,5.2,0,3,0,0.0,0.5769230769230769,0.0,0.0,0.0,12.7,0,0,0,0.2,0.2,0.06666666666666667,-0.2,-0.2
2478,Cédric Soares,POR,DF,"Arsenal,Fulham","Premier League,Premier League",30,1991,2.5,0,2,0,,0.8,0.0,0.0,0.0,12.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2480,Danilo Soares,BRA,DF,Bochum,Bundesliga,30,1991,19.6,0,2,0,0.0,0.1020408163265306,0.0,0.0,0.0,29.1,0,0,0,0.0,0.0,0.0,0.0,0.0
2481,Eduard Sobol,UKR,DF,Strasbourg,Ligue 1,27,1995,9.7,0,5,0,0.0,0.5154639175257733,0.0,0.0,0.0,26.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
2482,Rubén Sobrino,ESP,"MF,FW",Cádiz,La Liga,30,1992,27.4,3,33,12,36.36363636363637,1.2043795620437956,0.43795620437956206,0.09,0.25,13.6,0,0,0,4.9,4.9,0.1484848484848485,-1.9,-1.9
2483,Alex Sola,ESP,DF,Real Sociedad,La Liga,23,1999,3.9,0,4,1,25.0,1.0256410256410258,0.25641025641025644,0.0,0.0,26.4,0,0,0,0.1,0.1,0.025,-0.1,-0.1
2484,Dominic Solanke,ENG,"FW,MF",Bournemouth,Premier League,24,1997,31.8,6,76,28,36.84210526315789,2.389937106918239,0.8805031446540881,0.08,0.21,12.8,0,0,0,9.1,9.1,0.11973684210526316,-3.1,-3.1
2485,Augusto Solari,ARG,MF,Celta Vigo,La Liga,30,1992,2.9,0,2,0,0.0,0.6896551724137931,0.0,0.0,0.0,14.4,0,0,0,0.3,0.3,0.15,-0.3,-0.3
2486,Ola Solbakken,NOR,"MF,FW",Roma,Serie A,23,1998,5.6,1,9,1,11.11111111111111,1.6071428571428572,0.17857142857142858,0.11,1.0,17.1,1,0,0,0.6,0.6,0.06666666666666667,0.4,0.4
2487,Nikola Soldo,CRO,DF,Köln,Bundesliga,21,2001,6.6,0,6,0,0.0,0.9090909090909092,0.0,0.0,0.0,15.2,0,0,0,0.6,0.6,0.09999999999999999,-0.6,-0.6
2488,Carlos Soler,ESP,MF,"Valencia,Paris S-G","La Liga,Ligue 1",25,1997,15.899999999999999,4,14,7,85.0,0.8805031446540881,0.44025157232704404,0.3,0.5,22.6,3,1,1,2.5,1.8,0.1285714285714286,1.5,1.2
2490,François-Joseph Sollacaro,FRA,GK,Ajaccio,Ligue 1,28,1994,6.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2491,Manor Solomon,ISR,FW,Fulham,Premier League,23,1999,6.4,4,11,7,63.63636363636363,1.71875,1.09375,0.36,0.57,19.9,0,0,0,1.2,1.2,0.10909090909090909,2.8,2.8
2492,Yann Sommer,SUI,GK,"Bayern Munich,M'Gladbach","Bundesliga,Bundesliga",33,1988,29.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2494,Brandon Soppy,FRA,DF,"Udinese,Atalanta","Serie A,Serie A",20,2002,8.1,0,9,3,78.57142857142857,1.1111111111111112,0.3703703703703704,0.0,0.0,18.7,0,0,0,0.4,0.4,0.044444444444444446,-0.4,-0.4
2496,David Soria,ESP,GK,Getafe,La Liga,29,1993,38.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2497,Roberto Soriano,ITA,"FW,MF",Bologna,Serie A,31,1991,14.7,1,13,2,15.384615384615385,0.8843537414965987,0.1360544217687075,0.08,0.5,20.3,0,0,0,0.6,0.6,0.04615384615384615,0.4,0.4
2498,Borna Sosa,CRO,DF,Stuttgart,Bundesliga,24,1998,21.7,2,15,6,40.0,0.6912442396313364,0.2764976958525346,0.13,0.33,20.7,6,0,0,1.0,1.0,0.06666666666666667,1.0,1.0
2499,Joaquin Sosa,URU,DF,Bologna,Serie A,20,2002,7.6,0,3,1,33.33333333333333,0.39473684210526316,0.13157894736842105,0.0,0.0,34.8,0,0,0,0.1,0.1,0.03333333333333333,-0.1,-0.1
2500,Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,18,2003,0.2,0,1,0,0.0,5.0,0.0,0.0,0.0,20.8,0,0,0,0.0,0.0,0.0,0.0,0.0
2501,Florian Sotoca,FRA,"MF,FW",Lens,Ligue 1,31,1990,33.9,7,86,29,33.72093023255814,2.536873156342183,0.8554572271386431,0.07,0.21,15.6,0,1,3,10.5,8.1,0.0941860465116279,-3.5,-2.1
2502,Riccardo Sottil,ITA,FW,Fiorentina,Serie A,23,1999,9.3,0,21,8,38.095238095238095,2.258064516129032,0.8602150537634408,0.0,0.0,19.9,1,0,0,1.0,1.0,0.047619047619047616,-1.0,-1.0
2503,Tomáš Souček,CZE,MF,West Ham,Premier League,27,1995,31.3,2,34,13,38.23529411764706,1.0862619808306708,0.41533546325878595,0.06,0.15,10.8,0,0,0,4.0,4.0,0.11764705882352941,-2.0,-2.0
2504,Matìas Soulé,ARG,"MF,FW",Juventus,Serie A,19,2003,4.7,1,10,5,50.0,2.127659574468085,1.0638297872340425,0.1,0.2,16.7,0,0,0,1.5,1.5,0.15,-0.5,-0.5
2505,Moussa Soumano,FRA,FW,Ajaccio,Ligue 1,17,2005,5.5,1,6,2,33.33333333333333,1.0909090909090908,0.36363636363636365,0.17,0.5,17.5,0,0,0,0.5,0.5,0.08333333333333333,0.5,0.5
2506,Adama Soumaoro,FRA,DF,Bologna,Serie A,30,1992,20.7,0,2,1,50.0,0.0966183574879227,0.04830917874396135,0.0,0.0,8.8,0,0,0,0.3,0.3,0.15,-0.3,-0.3
2507,Boubakary Soumaré,FRA,MF,Leicester City,Premier League,23,1999,18.1,0,1,0,0.0,0.055248618784530384,0.0,0.0,0.0,28.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2508,Arnaud Souquet,FRA,"DF,FW",Montpellier,Ligue 1,30,1992,4.0,0,1,0,0.0,0.25,0.0,0.0,0.0,20.7,0,0,0,0.1,0.1,0.1,-0.1,-0.1
2509,Dyego Sousa,POR,FW,Almería,La Liga,32,1989,5.9,0,13,4,30.76923076923077,2.2033898305084745,0.6779661016949152,0.0,0.0,14.2,0,0,0,1.2,1.2,0.0923076923076923,-1.2,-1.2
2510,Harry Souttar,AUS,DF,Leicester City,Premier League,23,1998,11.0,0,8,1,12.5,0.7272727272727273,0.09090909090909091,0.0,0.0,9.6,0,0,0,1.4,1.4,0.175,-1.4,-1.4
2511,Vinicius Souza,BRA,MF,Espanyol,La Liga,23,1999,27.0,1,10,4,40.0,0.37037037037037035,0.14814814814814814,0.1,0.25,21.9,0,0,0,0.8,0.8,0.08,0.2,0.2
2512,Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,25,1997,29.4,4,28,10,35.714285714285715,0.9523809523809524,0.3401360544217687,0.14,0.4,24.8,0,0,0,1.7,1.7,0.060714285714285714,2.3,2.3
2513,Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,26,1996,5.9,1,5,2,40.0,0.847457627118644,0.3389830508474576,0.2,0.5,9.5,0,0,0,0.4,0.4,0.08,0.6,0.6
2514,Kevin Spadanuda,SUI,"MF,FW",Ajaccio,Ligue 1,25,1997,11.8,0,7,1,14.285714285714285,0.5932203389830508,0.0847457627118644,0.0,0.0,14.2,0,0,0,0.7,0.7,0.09999999999999999,-0.7,-0.7
2515,Djed Spence,ENG,"FW,DF","Tottenham,Rennes","Premier League,Ligue 1",21,2000,6.5,0,4,1,33.33333333333333,0.6153846153846154,0.15384615384615385,0.0,0.0,11.45,0,0,0,0.5,0.5,0.125,-0.5,-0.5
2517,Stijn Spierings,NED,MF,Toulouse,Ligue 1,26,1996,34.7,2,24,5,20.833333333333336,0.6916426512968299,0.1440922190201729,0.08,0.4,20.2,0,0,0,1.8,1.8,0.075,0.2,0.2
2518,Leonardo Spinazzola,ITA,DF,Roma,Serie A,29,1993,18.4,1,10,6,60.0,0.5434782608695653,0.32608695652173914,0.1,0.17,18.7,0,0,0,1.0,1.0,0.1,0.0,0.0
2519,Marco Sportiello,ITA,GK,Atalanta,Serie A,30,1992,14.9,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2520,Jack Stacey,ENG,DF,Bournemouth,Premier League,26,1996,3.3,0,1,0,0.0,0.30303030303030304,0.0,0.0,0.0,16.0,0,0,0,0.1,0.1,0.1,-0.1,-0.1
2521,Anton Stach,GER,MF,Mainz 05,Bundesliga,23,1998,23.0,1,36,10,27.77777777777778,1.565217391304348,0.43478260869565216,0.03,0.1,22.6,4,0,0,2.2,2.2,0.061111111111111116,-1.2,-1.2
2522,Kostas Stafylidis,GRE,"DF,MF",Bochum,Bundesliga,28,1993,11.6,0,14,2,14.285714285714285,1.206896551724138,0.1724137931034483,0.0,0.0,29.5,1,0,0,0.4,0.4,0.028571428571428574,-0.4,-0.4
2523,Jens Stage,DEN,MF,Werder Bremen,Bundesliga,25,1996,20.6,3,19,7,36.84210526315789,0.9223300970873786,0.3398058252427184,0.16,0.43,12.5,0,0,0,3.1,3.1,0.1631578947368421,-0.1,-0.1
2524,Veit Stange,GER,MF,Hertha BSC,Bundesliga,18,2004,0.1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2525,Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,22,2000,6.4,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2526,Junior Stanislas,ENG,MF,Bournemouth,Premier League,32,1989,0.7,0,1,0,0.0,1.4285714285714286,0.0,0.0,0.0,24.5,0,0,0,0.0,0.0,0.0,0.0,0.0
2527,Jay Stansfield,ENG,FW,Fulham,Premier League,19,2002,1.0,0,2,0,0.0,2.0,0.0,0.0,0.0,13.9,0,0,0,0.3,0.3,0.15,-0.3,-0.3
2528,Niklas Stark,GER,DF,Werder Bremen,Bundesliga,27,1995,23.1,0,3,1,33.33333333333333,0.12987012987012986,0.04329004329004329,0.0,0.0,10.1,0,0,0,0.2,0.2,0.06666666666666667,-0.2,-0.2
2529,Jason Steele,ENG,GK,Brighton,Premier League,31,1990,15.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2530,Calvin Stengs,NED,FW,Nice,Ligue 1,23,1998,2.4,0,3,1,33.33333333333333,1.25,0.4166666666666667,0.0,0.0,20.1,0,0,0,0.3,0.3,0.09999999999999999,-0.3,-0.3
2531,Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,26,1996,3.7,0,2,0,0.0,0.5405405405405405,0.0,0.0,0.0,17.5,0,0,0,0.0,0.0,0.0,0.0,0.0
2532,Jack Stephens,ENG,DF,"Southampton,Bournemouth","Premier League,Premier League",28,1994,13.5,0,2,1,,0.14814814814814814,0.07407407407407407,0.0,0.0,2.6,0,0,0,0.4,0.4,0.2,-0.4,-0.4
2534,Raheem Sterling,ENG,"FW,MF",Chelsea,Premier League,27,1994,21.0,6,42,16,38.095238095238095,2.0,0.7619047619047619,0.14,0.38,13.6,0,0,0,6.2,6.2,0.14761904761904762,-0.2,-0.2
2535,Angelo Stiller,GER,MF,Hoffenheim,Bundesliga,21,2001,7.8,1,7,3,42.857142857142854,0.8974358974358975,0.38461538461538464,0.14,0.33,22.1,0,0,0,0.3,0.3,0.04285714285714286,0.7,0.7
2536,Lars Stindl,GER,"FW,MF",M'Gladbach,Bundesliga,33,1988,19.3,8,50,22,44.0,2.5906735751295336,1.1398963730569949,0.16,0.36,20.7,3,0,0,5.0,5.0,0.1,3.0,3.0
2537,Kevin Stöger,AUT,MF,Bochum,Bundesliga,28,1993,28.9,5,45,11,24.444444444444443,1.5570934256055364,0.3806228373702422,0.04,0.18,25.8,7,3,3,4.4,2.1,0.04666666666666667,0.6,-0.1
2538,Petar Stojanović,SVN,DF,Empoli,Serie A,26,1995,17.0,0,10,2,20.0,0.5882352941176471,0.11764705882352941,0.0,0.0,25.1,1,0,0,0.3,0.3,0.03,-0.3,-0.3
2539,John Stones,ENG,"DF,MF",Manchester City,Premier League,28,1994,20.5,2,11,3,27.27272727272727,0.5365853658536586,0.14634146341463414,0.18,0.67,13.4,0,0,0,1.0,1.0,0.09090909090909091,1.0,1.0
2540,Jørgen Strand Larsen,NOR,FW,Celta Vigo,La Liga,22,2000,18.9,4,41,15,36.58536585365854,2.1693121693121693,0.7936507936507937,0.1,0.27,12.6,0,0,0,5.6,5.6,0.13658536585365852,-1.6,-1.6
2541,Tony Strata,FRA,"MF,DF",Ajaccio,Ligue 1,17,2004,1.5,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2542,Gabriel Strefezza,0,"DF,FW",Lecce,Serie A,25,1997,27.1,8,69,18,26.08695652173913,2.5461254612546123,0.6642066420664207,0.09,0.33,0.0,0,2,3,0.0,0.0,0.0,0.0,0.0
2543,Dávid Strelec,SVK,FW,Spezia,Serie A,21,2001,1.9,0,3,1,33.33333333333333,1.5789473684210527,0.5263157894736842,0.0,0.0,11.2,0,0,0,0.5,0.5,0.16666666666666666,-0.5,-0.5
2544,Pascal Struijk,NED,DF,Leeds United,Premier League,22,1999,24.4,2,16,7,43.75,0.6557377049180328,0.2868852459016394,0.13,0.29,13.4,0,0,0,1.4,1.4,0.0875,0.6,0.6
2545,Cristhian Stuani,URU,FW,Girona,La Liga,35,1986,12.1,9,29,15,51.724137931034484,2.396694214876033,1.2396694214876034,0.14,0.27,13.0,0,5,6,9.7,5.0,0.1724137931034483,-0.7,-1.0
2546,Damián Suárez,URU,"DF,MF",Getafe,La Liga,34,1988,21.6,1,6,1,16.666666666666664,0.27777777777777773,0.046296296296296294,0.17,1.0,19.0,0,0,0,1.1,1.1,0.18333333333333335,-0.1,-0.1
2547,Denis Suárez,ESP,"MF,FW",Espanyol,La Liga,28,1994,10.5,0,4,2,50.0,0.38095238095238093,0.19047619047619047,0.0,0.0,19.4,0,0,0,0.5,0.5,0.125,-0.5,-0.5
2548,Mario Suárez,ESP,"MF,DF",Rayo Vallecano,La Liga,35,1987,0.1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2549,Gabriel Suazo,CHI,DF,Toulouse,Ligue 1,24,1997,14.0,0,2,0,0.0,0.14285714285714285,0.0,0.0,0.0,17.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2550,Isaac Success,NGA,FW,Udinese,Serie A,26,1996,20.2,1,35,5,14.285714285714285,1.7326732673267327,0.24752475247524752,0.03,0.2,16.3,0,0,0,3.3,3.3,0.09428571428571428,-2.3,-2.3
2551,Niklas Süle,GER,DF,Dortmund,Bundesliga,26,1995,23.5,2,33,7,21.21212121212121,1.4042553191489362,0.2978723404255319,0.06,0.29,17.2,0,0,0,2.2,2.2,0.06666666666666667,-0.2,-0.2
2552,Ibrahim Sulemana,GHA,MF,Hellas Verona,Serie A,19,2003,7.2,0,9,3,33.33333333333333,1.25,0.41666666666666663,0.0,0.0,24.4,0,0,0,0.3,0.3,0.03333333333333333,-0.3,-0.3
2553,Kamaldeen Sulemana,GHA,"FW,MF","Southampton,Rennes","Premier League,Ligue 1",20,2002,14.299999999999999,3,37,10,52.243589743589745,2.5874125874125875,0.6993006993006994,0.16,0.62,18.200000000000003,0,0,0,3.0999999999999996,3.0999999999999996,0.08378378378378377,-0.10000000000000003,-0.10000000000000003
2555,Crysencio Summerville,NED,FW,Leeds United,Premier League,20,2001,15.8,4,29,9,31.03448275862069,1.8354430379746836,0.5696202531645569,0.14,0.44,15.3,0,0,0,2.9,2.9,0.09999999999999999,1.1,1.1
2556,Ivan Šunjić,CRO,MF,Hertha BSC,Bundesliga,25,1996,11.0,0,6,3,50.0,0.5454545454545454,0.2727272727272727,0.0,0.0,16.8,0,0,0,0.6,0.6,0.09999999999999999,-0.6,-0.6
2557,Sam Surridge,ENG,FW,Nott'ham Forest,Premier League,24,1998,3.6,1,9,2,22.22222222222222,2.5,0.5555555555555556,0.11,0.5,11.6,0,0,0,1.8,1.8,0.2,-0.8,-0.8
2558,Suso,ESP,"MF,FW",Sevilla,La Liga,28,1993,11.8,2,24,9,37.5,2.0338983050847457,0.7627118644067796,0.08,0.22,24.1,2,0,0,1.1,1.1,0.04583333333333334,0.9,0.9
2559,Yuito Suzuki,JPN,"FW,MF",Strasbourg,Ligue 1,20,2001,0.4,1,2,1,50.0,5.0,2.5,0.5,1.0,13.0,0,0,0,0.1,0.1,0.05,0.9,0.9
2560,Mattias Svanberg,SWE,"MF,FW",Wolfsburg,Bundesliga,23,1999,20.4,4,30,10,33.33333333333333,1.4705882352941178,0.4901960784313726,0.13,0.4,16.9,4,0,0,4.4,4.4,0.14666666666666667,-0.4,-0.4
2561,Mile Svilar,SRB,GK,Roma,Serie A,22,1999,3.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2562,Williot Swedberg,SWE,MF,Celta Vigo,La Liga,18,2004,0.6,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2563,Issiaga Sylla,GUI,DF,"Montpellier,Toulouse","Ligue 1,Ligue 1",28,1994,29.7,1,19,4,43.33333333333333,0.6397306397306397,0.13468013468013468,0.1,1.0,16.35,0,0,0,1.2000000000000002,1.2000000000000002,0.06315789473684212,-0.2,-0.2
2565,Wojciech Szczęsny,POL,GK,Juventus,Serie A,32,1990,27.5,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2566,Dominik Szoboszlai,HUN,"MF,FW",RB Leipzig,Bundesliga,21,2000,27.2,6,58,28,48.275862068965516,2.1323529411764706,1.0294117647058825,0.09,0.18,23.2,9,1,1,5.5,4.7,0.0810344827586207,0.5,0.3
2567,Alexander Sørloth,NOR,FW,"Real Sociedad,RB Leipzig","La Liga,Bundesliga",26,1995,26.6,12,63,27,,2.3684210526315788,1.0150375939849623,0.19,0.44,5.65,0,0,0,12.7,12.7,0.20158730158730157,-0.7,-0.7
2569,Nicolás Tagliafico,ARG,DF,Lyon,Ligue 1,29,1992,33.2,1,23,5,21.73913043478261,0.6927710843373494,0.1506024096385542,0.04,0.2,16.8,0,0,0,2.4,1.9,0.08260869565217391,-1.4,-0.9
2570,Jonathan Tah,GER,DF,Leverkusen,Bundesliga,26,1996,27.6,1,10,2,20.0,0.36231884057971014,0.07246376811594203,0.1,0.5,9.7,0,0,0,1.1,1.1,0.11000000000000001,-0.1,-0.1
2571,Benjamin Tahirovic,BIH,MF,Roma,Serie A,19,2003,3.9,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2572,Waniss Taibi,FRA,MF,Angers,Ligue 1,20,2002,2.1,0,1,0,0.0,0.47619047619047616,0.0,0.0,0.0,6.5,0,0,0,0.3,0.3,0.3,-0.3,-0.3
2573,Flavien Tait,FRA,MF,Rennes,Ligue 1,29,1993,18.7,2,25,6,24.0,1.3368983957219251,0.32085561497326204,0.08,0.33,18.4,0,0,0,2.3,2.3,0.092,-0.3,-0.3
2574,Montassar Talbi,TUN,DF,Lorient,Ligue 1,24,1998,38.0,1,9,6,66.66666666666666,0.23684210526315788,0.15789473684210525,0.11,0.17,11.8,0,0,0,0.7,0.7,0.07777777777777778,0.3,0.3
2575,Thibault Tamas,FRA,DF,Montpellier,Ligue 1,21,2001,0.1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2576,Adrien Tameze,CMR,MF,Hellas Verona,Serie A,28,1994,33.7,0,12,2,16.666666666666664,0.35608308605341243,0.05934718100890207,0.0,0.0,22.8,0,0,0,0.9,0.9,0.075,-0.9,-0.9
2577,Japhet Tanganga,ENG,DF,Tottenham,Premier League,23,1999,1.6,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2578,Renato Tapia,PER,"MF,DF",Celta Vigo,La Liga,27,1995,16.1,0,15,3,20.0,0.9316770186335402,0.18633540372670807,0.0,0.0,19.3,1,0,0,1.0,1.0,0.06666666666666667,-1.0,-1.0
2579,Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,23,1999,31.9,1,13,1,7.6923076923076925,0.40752351097178685,0.031347962382445145,0.0,0.0,14.9,0,1,2,2.8,1.2,0.0923076923076923,-1.8,-1.2
2580,Florian Tardieu,FRA,MF,Troyes,Ligue 1,30,1992,11.2,3,10,2,20.0,0.8928571428571429,0.17857142857142858,0.0,0.0,29.8,1,3,3,2.9,0.5,0.05,0.1,-0.5
2581,Matt Targett,ENG,DF,Newcastle Utd,Premier League,26,1995,6.8,0,1,0,0.0,0.14705882352941177,0.0,0.0,0.0,25.8,0,0,0,0.0,0.0,0.0,0.0,0.0
2582,James Tarkowski,ENG,DF,Everton,Premier League,29,1992,38.0,1,32,9,28.125,0.8421052631578947,0.23684210526315788,0.03,0.11,9.0,0,0,0,3.1,3.1,0.096875,-2.1,-2.1
2583,Ciprian Tătărușanu,ROU,GK,Milan,Serie A,36,1986,16.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2584,Niklas Tauer,GER,"DF,MF",Mainz 05,Bundesliga,21,2001,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,9.7,0,0,0,0.1,0.1,0.1,-0.1,-0.1
2585,Nuno Tavares,POR,"DF,MF",Marseille,Ligue 1,22,2000,26.1,6,65,17,26.153846153846157,2.490421455938697,0.6513409961685823,0.09,0.35,19.4,0,0,0,4.5,4.5,0.06923076923076923,1.5,1.5
2586,Marcus Tavernier,ENG,"MF,FW",Bournemouth,Premier League,23,1999,19.4,5,37,14,37.83783783783784,1.907216494845361,0.7216494845360826,0.14,0.36,17.3,2,0,0,3.1,3.1,0.08378378378378379,1.9,1.9
2587,Enzo Tchato,CMR,DF,Montpellier,Ligue 1,19,2002,12.2,1,4,2,50.0,0.3278688524590164,0.1639344262295082,0.25,0.5,18.8,0,0,0,0.4,0.4,0.1,0.6,0.6
2588,Aurélien Tchouaméni,FRA,MF,Real Madrid,La Liga,22,2000,23.5,0,38,6,15.789473684210526,1.6170212765957446,0.2553191489361702,0.0,0.0,22.1,0,0,0,1.8,1.8,0.04736842105263158,-1.8,-1.8
2589,Mathys Tel,FRA,FW,Bayern Munich,Bundesliga,17,2005,4.6,5,20,11,55.00000000000001,4.347826086956522,2.3913043478260874,0.25,0.45,15.0,0,0,0,2.7,2.7,0.135,2.3,2.3
2590,Semir Telalovic,GER,"MF,FW",M'Gladbach,Bundesliga,22,1999,0.1,0,1,1,100.0,10.0,10.0,0.0,0.0,25.0,0,0,0,0.1,0.1,0.1,-0.1,-0.1
2591,Alex Telles,BRA,DF,Sevilla,La Liga,29,1992,15.9,0,12,1,8.333333333333332,0.7547169811320754,0.06289308176100629,0.0,0.0,22.5,1,0,0,0.4,0.4,0.03333333333333333,-0.4,-0.4
2592,Marc-André ter Stegen,GER,GK,Barcelona,La Liga,30,1992,37.2,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2593,Simon Terodde,GER,FW,Schalke 04,Bundesliga,34,1988,20.3,5,43,19,44.18604651162791,2.1182266009852215,0.9359605911330049,0.12,0.26,12.4,0,0,1,6.3,5.5,0.12790697674418605,-1.3,-0.5
2594,Filippo Terracciano,ITA,"DF,MF",Hellas Verona,Serie A,19,2003,9.1,0,5,3,60.0,0.5494505494505495,0.32967032967032966,0.0,0.0,23.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2595,Pietro Terracciano,ITA,GK,Fiorentina,Serie A,32,1990,29.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0
2596,Ramón Terrats,ESP,MF,"Villarreal,Girona","La Liga,La Liga",21,2000,11.5,1,19,6,40.0,1.6521739130434783,0.5217391304347826,0.07,0.17,24.75,0,0,0,1.1,1.1,0.05789473684210527,-0.1,-0.1
2598,Martin Terrier,FRA,"FW,MF",Rennes,Ligue 1,25,1997,14.7,9,47,27,57.446808510638306,3.197278911564626,1.836734693877551,0.19,0.33,15.2,0,0,0,5.6,5.6,0.11914893617021276,3.4,3.4
2599,Aleksa Terzić,SRB,DF,Fiorentina,Serie A,22,1999,10.4,1,10,2,20.0,0.9615384615384615,0.1923076923076923,0.1,0.5,24.8,0,0,0,0.4,0.4,0.04,0.6,0.6
2600,Tetê,BRA,FW,"Leicester City,Lyon","Premier League,Ligue 1",22,2000,20.5,7,45,14,50.0,2.1951219512195124,0.6829268292682927,0.27,1.46,18.15,1,0,0,6.0,6.0,0.13333333333333333,1.0,1.0
2602,Kenny Tete,NED,DF,Fulham,Premier League,26,1995,28.5,1,13,5,38.46153846153847,0.45614035087719296,0.17543859649122806,0.08,0.2,18.9,0,0,0,0.7,0.7,0.05384615384615384,0.3,0.3
2603,Florian Thauvin,FRA,"FW,MF",Udinese,Serie A,29,1993,6.1,0,10,3,30.0,1.639344262295082,0.49180327868852464,0.0,0.0,22.3,0,0,0,0.7,0.7,0.06999999999999999,-0.7,-0.7
